Iter = 0, 瞷︽秆cost = 32290.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 32290.53, 办秆Θセ = 32290.53
Iter = 751, 瞷︽秆cost = 32636.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 752, 瞷︽秆cost = 32637.39, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 753, 瞷︽秆cost = 32691.14, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 754, 瞷︽秆cost = 32700.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 755, 瞷︽秆cost = 32700.53, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 756, 瞷︽秆cost = 32700.53, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 757, 瞷︽秆cost = 32700.53, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 758, 瞷︽秆cost = 32693.97, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 759, 瞷︽秆cost = 32687.15, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 760, 瞷︽秆cost = 32692.78, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 761, 瞷︽秆cost = 32715.86, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 762, 瞷︽秆cost = 32600.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 763, 瞷︽秆cost = 32538.55, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 764, 瞷︽秆cost = 32581.39, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 765, 瞷︽秆cost = 32555.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 766, 瞷︽秆cost = 32555.86, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 767, 瞷︽秆cost = 32565.22, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 768, 瞷︽秆cost = 32632.58, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 769, 瞷︽秆cost = 32630.29, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 770, 瞷︽秆cost = 32642.94, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 771, 瞷︽秆cost = 32663.23, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 772, 瞷︽秆cost = 32675.04, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 773, 瞷︽秆cost = 32675.04, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 774, 瞷︽秆cost = 32675.04, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 775, 瞷︽秆cost = 32675.04, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 776, 瞷︽秆cost = 32674.05, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 777, 瞷︽秆cost = 32668.69, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 778, 瞷︽秆cost = 32668.93, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 779, 瞷︽秆cost = 32668.93, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 780, 瞷︽秆cost = 32668.93, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 781, 瞷︽秆cost = 32668.93, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 782, 瞷︽秆cost = 32668.93, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 783, 瞷︽秆cost = 32670.66, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 784, 瞷︽秆cost = 32683.60, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 785, 瞷︽秆cost = 32654.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 786, 瞷︽秆cost = 32698.85, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 787, 瞷︽秆cost = 32691.35, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 788, 瞷︽秆cost = 32631.35, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 789, 瞷︽秆cost = 32731.10, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 790, 瞷︽秆cost = 32617.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 791, 瞷︽秆cost = 32549.71, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 792, 瞷︽秆cost = 32665.51, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 793, 瞷︽秆cost = 32662.19, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 794, 瞷︽秆cost = 32649.53, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 795, 瞷︽秆cost = 32616.90, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 796, 瞷︽秆cost = 32704.13, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 797, 瞷︽秆cost = 32676.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 798, 瞷︽秆cost = 32653.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 799, 瞷︽秆cost = 32638.82, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 800, 瞷︽秆cost = 32609.81, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 801, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 802, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 803, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 804, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 805, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 806, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 807, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 808, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 809, 瞷︽秆cost = 32629.36, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 810, 瞷︽秆cost = 32628.42, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 811, 瞷︽秆cost = 32628.42, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 812, 瞷︽秆cost = 32608.46, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 813, 瞷︽秆cost = 32636.76, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 814, 瞷︽秆cost = 32590.62, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 815, 瞷︽秆cost = 32542.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 816, 瞷︽秆cost = 32697.05, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 817, 瞷︽秆cost = 32665.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 818, 瞷︽秆cost = 32667.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 819, 瞷︽秆cost = 32634.78, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 820, 瞷︽秆cost = 32639.92, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 821, 瞷︽秆cost = 32651.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 822, 瞷︽秆cost = 32652.18, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 823, 瞷︽秆cost = 32652.52, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 824, 瞷︽秆cost = 32649.24, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 825, 瞷︽秆cost = 32666.98, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 826, 瞷︽秆cost = 32666.98, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 827, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 828, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 829, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 830, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 831, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 832, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 833, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 834, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 835, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 836, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 837, 瞷︽秆cost = 32719.92, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 838, 瞷︽秆cost = 32734.91, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 839, 瞷︽秆cost = 32688.52, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 840, 瞷︽秆cost = 32643.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 841, 瞷︽秆cost = 32658.81, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 842, 瞷︽秆cost = 32619.45, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 843, 瞷︽秆cost = 32583.29, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 844, 瞷︽秆cost = 32658.92, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 845, 瞷︽秆cost = 32610.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 846, 瞷︽秆cost = 32569.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 847, 瞷︽秆cost = 32569.14, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 848, 瞷︽秆cost = 32541.14, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 849, 瞷︽秆cost = 32521.60, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 850, 瞷︽秆cost = 32529.08, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 851, 瞷︽秆cost = 32518.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 852, 瞷︽秆cost = 32517.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 853, 瞷︽秆cost = 32530.09, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 854, 瞷︽秆cost = 32561.71, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 855, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 856, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 857, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 858, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 859, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 860, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 861, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 862, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 863, 瞷︽秆cost = 32559.00, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 864, 瞷︽秆cost = 32579.79, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 865, 瞷︽秆cost = 32555.40, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 866, 瞷︽秆cost = 32552.89, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 867, 瞷︽秆cost = 32557.49, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 868, 瞷︽秆cost = 32572.27, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 869, 瞷︽秆cost = 32528.15, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 870, 瞷︽秆cost = 32626.09, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 871, 瞷︽秆cost = 32604.98, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 872, 瞷︽秆cost = 32573.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 873, 瞷︽秆cost = 32567.96, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 874, 瞷︽秆cost = 32590.97, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 875, 瞷︽秆cost = 32578.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 876, 瞷︽秆cost = 32724.14, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 877, 瞷︽秆cost = 32724.16, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 878, 瞷︽秆cost = 32692.47, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 879, 瞷︽秆cost = 32705.71, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 880, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 881, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 882, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 883, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 884, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 885, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 886, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 887, 瞷︽秆cost = 32707.49, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 888, 瞷︽秆cost = 32690.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 889, 瞷︽秆cost = 32709.80, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 890, 瞷︽秆cost = 32703.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 891, 瞷︽秆cost = 32677.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 892, 瞷︽秆cost = 32683.65, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 893, 瞷︽秆cost = 32683.65, ó进计 = 3, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 894, 瞷︽秆cost = 32670.81, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 895, 瞷︽秆cost = 32666.43, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 896, 瞷︽秆cost = 32637.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 897, 瞷︽秆cost = 32613.30, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 898, 瞷︽秆cost = 32655.54, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 899, 瞷︽秆cost = 32685.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 900, 瞷︽秆cost = 32650.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 901, 瞷︽秆cost = 32688.25, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 902, 瞷︽秆cost = 32638.10, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 903, 瞷︽秆cost = 32654.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 904, 瞷︽秆cost = 32630.21, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 905, 瞷︽秆cost = 32629.92, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 906, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 907, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 908, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 909, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 910, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 911, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 912, 瞷︽秆cost = 32628.05, ó进计 = 3, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 913, 瞷︽秆cost = 32712.97, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 914, 瞷︽秆cost = 32701.15, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 915, 瞷︽秆cost = 32637.83, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 916, 瞷︽秆cost = 32645.97, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
Iter = 917, 瞷︽秆cost = 32739.29, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 32290.53
