Iter = 0, 瞷︽秆cost = 31991.73, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 31991.73, 办秆Θセ = 31991.73
Iter = 334, 瞷︽秆cost = 32199.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 335, 瞷︽秆cost = 32202.44, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 336, 瞷︽秆cost = 32192.22, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 337, 瞷︽秆cost = 32160.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 338, 瞷︽秆cost = 32147.44, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 339, 瞷︽秆cost = 32118.96, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 340, 瞷︽秆cost = 32123.73, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 341, 瞷︽秆cost = 32120.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 342, 瞷︽秆cost = 32112.45, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 343, 瞷︽秆cost = 32104.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 344, 瞷︽秆cost = 32098.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 345, 瞷︽秆cost = 32098.63, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 346, 瞷︽秆cost = 32120.55, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 347, 瞷︽秆cost = 32135.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 348, 瞷︽秆cost = 32134.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 349, 瞷︽秆cost = 32137.07, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 350, 瞷︽秆cost = 32141.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 351, 瞷︽秆cost = 32145.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 352, 瞷︽秆cost = 32133.73, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 353, 瞷︽秆cost = 32136.19, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 354, 瞷︽秆cost = 32120.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 355, 瞷︽秆cost = 32111.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 356, 瞷︽秆cost = 32101.06, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 357, 瞷︽秆cost = 32087.62, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 358, 瞷︽秆cost = 32077.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 359, 瞷︽秆cost = 32074.42, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 360, 瞷︽秆cost = 32081.40, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 361, 瞷︽秆cost = 32077.67, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 362, 瞷︽秆cost = 32102.74, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 363, 瞷︽秆cost = 32097.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 364, 瞷︽秆cost = 32103.41, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 365, 瞷︽秆cost = 32113.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 366, 瞷︽秆cost = 32135.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 367, 瞷︽秆cost = 32121.65, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 368, 瞷︽秆cost = 32111.55, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 369, 瞷︽秆cost = 32106.24, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 370, 瞷︽秆cost = 32097.72, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 371, 瞷︽秆cost = 32122.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 372, 瞷︽秆cost = 32103.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 373, 瞷︽秆cost = 32097.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 374, 瞷︽秆cost = 32193.00, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 375, 瞷︽秆cost = 32171.71, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 376, 瞷︽秆cost = 32176.87, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 377, 瞷︽秆cost = 32186.35, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 378, 瞷︽秆cost = 32185.60, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 379, 瞷︽秆cost = 32190.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 380, 瞷︽秆cost = 32204.57, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 381, 瞷︽秆cost = 32210.35, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 382, 瞷︽秆cost = 32230.72, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 383, 瞷︽秆cost = 32231.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 384, 瞷︽秆cost = 32225.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 385, 瞷︽秆cost = 32192.80, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 386, 瞷︽秆cost = 32176.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 387, 瞷︽秆cost = 32146.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 388, 瞷︽秆cost = 32134.89, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 389, 瞷︽秆cost = 32097.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 390, 瞷︽秆cost = 32089.20, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 391, 瞷︽秆cost = 32086.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 392, 瞷︽秆cost = 32080.08, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 393, 瞷︽秆cost = 32156.46, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 394, 瞷︽秆cost = 32137.28, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 395, 瞷︽秆cost = 32136.15, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 396, 瞷︽秆cost = 32130.11, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 397, 瞷︽秆cost = 32130.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 398, 瞷︽秆cost = 32120.67, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 399, 瞷︽秆cost = 32116.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 400, 瞷︽秆cost = 32110.63, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 401, 瞷︽秆cost = 32063.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 402, 瞷︽秆cost = 32053.26, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 403, 瞷︽秆cost = 32059.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 404, 瞷︽秆cost = 32076.07, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 405, 瞷︽秆cost = 32086.43, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 406, 瞷︽秆cost = 32097.89, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 407, 瞷︽秆cost = 32098.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 408, 瞷︽秆cost = 32101.13, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 409, 瞷︽秆cost = 32087.91, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 410, 瞷︽秆cost = 32091.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 411, 瞷︽秆cost = 32095.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 412, 瞷︽秆cost = 32090.85, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 413, 瞷︽秆cost = 32090.77, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 414, 瞷︽秆cost = 32081.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 415, 瞷︽秆cost = 32076.03, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 416, 瞷︽秆cost = 32067.46, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 417, 瞷︽秆cost = 32064.39, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 418, 瞷︽秆cost = 32059.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 419, 瞷︽秆cost = 32060.66, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 420, 瞷︽秆cost = 32061.40, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 421, 瞷︽秆cost = 32293.42, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 422, 瞷︽秆cost = 32315.04, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 423, 瞷︽秆cost = 32257.83, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 424, 瞷︽秆cost = 32235.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 425, 瞷︽秆cost = 32232.88, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 426, 瞷︽秆cost = 32212.26, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 427, 瞷︽秆cost = 32193.30, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 428, 瞷︽秆cost = 32193.36, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 429, 瞷︽秆cost = 32162.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 430, 瞷︽秆cost = 32154.25, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 431, 瞷︽秆cost = 32145.07, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 432, 瞷︽秆cost = 32130.61, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 433, 瞷︽秆cost = 32124.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 434, 瞷︽秆cost = 32246.21, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 435, 瞷︽秆cost = 32234.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 436, 瞷︽秆cost = 32233.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 437, 瞷︽秆cost = 32229.64, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 438, 瞷︽秆cost = 32230.84, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 439, 瞷︽秆cost = 32231.48, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 440, 瞷︽秆cost = 32235.78, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 441, 瞷︽秆cost = 32235.76, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 442, 瞷︽秆cost = 32186.20, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 443, 瞷︽秆cost = 32179.24, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 444, 瞷︽秆cost = 32196.36, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 445, 瞷︽秆cost = 32189.34, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 446, 瞷︽秆cost = 32216.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 447, 瞷︽秆cost = 32211.72, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 448, 瞷︽秆cost = 32204.01, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 449, 瞷︽秆cost = 32196.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 450, 瞷︽秆cost = 32200.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 451, 瞷︽秆cost = 32198.23, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 452, 瞷︽秆cost = 32200.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 453, 瞷︽秆cost = 32197.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 454, 瞷︽秆cost = 32196.29, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 455, 瞷︽秆cost = 32173.63, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 456, 瞷︽秆cost = 32175.11, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 457, 瞷︽秆cost = 32176.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 458, 瞷︽秆cost = 32179.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 459, 瞷︽秆cost = 32169.70, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 460, 瞷︽秆cost = 32157.60, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 461, 瞷︽秆cost = 32152.93, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 462, 瞷︽秆cost = 32381.59, ó进计 = 3, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 463, 瞷︽秆cost = 32332.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 464, 瞷︽秆cost = 32198.71, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 465, 瞷︽秆cost = 32178.56, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 466, 瞷︽秆cost = 32162.26, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 467, 瞷︽秆cost = 32156.83, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 468, 瞷︽秆cost = 32155.12, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 469, 瞷︽秆cost = 32158.88, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 470, 瞷︽秆cost = 32122.43, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 471, 瞷︽秆cost = 32120.68, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 472, 瞷︽秆cost = 32119.19, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 473, 瞷︽秆cost = 32111.00, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 474, 瞷︽秆cost = 32092.94, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 475, 瞷︽秆cost = 32091.30, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 476, 瞷︽秆cost = 32206.25, ó进计 = 3, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 477, 瞷︽秆cost = 32194.31, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 478, 瞷︽秆cost = 32197.93, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 479, 瞷︽秆cost = 32190.59, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 480, 瞷︽秆cost = 32176.95, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 481, 瞷︽秆cost = 32170.75, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 482, 瞷︽秆cost = 32166.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 483, 瞷︽秆cost = 32164.08, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 484, 瞷︽秆cost = 32146.17, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 485, 瞷︽秆cost = 32134.79, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 486, 瞷︽秆cost = 32126.52, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 487, 瞷︽秆cost = 32114.02, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 488, 瞷︽秆cost = 32118.90, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 489, 瞷︽秆cost = 32104.21, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 490, 瞷︽秆cost = 32109.39, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 491, 瞷︽秆cost = 32111.41, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 492, 瞷︽秆cost = 32110.82, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 493, 瞷︽秆cost = 32097.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 494, 瞷︽秆cost = 32091.18, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 495, 瞷︽秆cost = 32087.50, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 496, 瞷︽秆cost = 32081.37, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 497, 瞷︽秆cost = 32082.38, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 498, 瞷︽秆cost = 32089.55, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 499, 瞷︽秆cost = 32097.86, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
Iter = 500, 瞷︽秆cost = 32114.99, ó进计 = 3, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 31991.73
