Iter = 0, 瞷︽秆cost = 122494.57, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 122494.57, 办秆Θセ = 122494.57
Iter = 334, 瞷︽秆cost = 122636.58, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 335, 瞷︽秆cost = 122624.59, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 336, 瞷︽秆cost = 122624.59, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 337, 瞷︽秆cost = 122622.08, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 338, 瞷︽秆cost = 122581.34, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 339, 瞷︽秆cost = 122602.01, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 340, 瞷︽秆cost = 122612.25, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 341, 瞷︽秆cost = 122619.68, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 342, 瞷︽秆cost = 122619.68, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 343, 瞷︽秆cost = 122619.68, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 344, 瞷︽秆cost = 122629.49, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 345, 瞷︽秆cost = 122629.49, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 346, 瞷︽秆cost = 122629.49, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 347, 瞷︽秆cost = 122619.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 348, 瞷︽秆cost = 122603.10, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 349, 瞷︽秆cost = 122612.04, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 350, 瞷︽秆cost = 122622.35, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 351, 瞷︽秆cost = 122630.35, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 352, 瞷︽秆cost = 122630.35, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 353, 瞷︽秆cost = 122618.36, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 354, 瞷︽秆cost = 122618.36, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 355, 瞷︽秆cost = 122618.36, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 356, 瞷︽秆cost = 122618.36, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 357, 瞷︽秆cost = 122618.36, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 358, 瞷︽秆cost = 122618.94, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 359, 瞷︽秆cost = 122623.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 360, 瞷︽秆cost = 122615.47, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 361, 瞷︽秆cost = 122678.73, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 362, 瞷︽秆cost = 122696.38, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 363, 瞷︽秆cost = 122696.38, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 364, 瞷︽秆cost = 122696.38, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 365, 瞷︽秆cost = 122696.38, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 366, 瞷︽秆cost = 122696.38, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 367, 瞷︽秆cost = 122691.40, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 368, 瞷︽秆cost = 122680.42, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 369, 瞷︽秆cost = 122692.41, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 370, 瞷︽秆cost = 122692.41, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 371, 瞷︽秆cost = 122718.56, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 372, 瞷︽秆cost = 122706.56, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 373, 瞷︽秆cost = 122706.56, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 374, 瞷︽秆cost = 122706.56, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 375, 瞷︽秆cost = 122706.56, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 376, 瞷︽秆cost = 122711.54, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 377, 瞷︽秆cost = 122711.54, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 378, 瞷︽秆cost = 122676.59, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 379, 瞷︽秆cost = 122676.59, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 380, 瞷︽秆cost = 122697.52, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 381, 瞷︽秆cost = 122604.68, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 382, 瞷︽秆cost = 122586.58, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 383, 瞷︽秆cost = 122599.82, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 384, 瞷︽秆cost = 122599.82, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 385, 瞷︽秆cost = 122594.84, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 386, 瞷︽秆cost = 122594.84, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 387, 瞷︽秆cost = 122609.76, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 388, 瞷︽秆cost = 122609.76, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 389, 瞷︽秆cost = 122601.04, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 390, 瞷︽秆cost = 122593.37, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 391, 瞷︽秆cost = 122587.08, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 392, 瞷︽秆cost = 122579.25, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 393, 瞷︽秆cost = 122605.45, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 394, 瞷︽秆cost = 122665.08, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 395, 瞷︽秆cost = 122678.06, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 396, 瞷︽秆cost = 122666.07, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 397, 瞷︽秆cost = 122666.07, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 398, 瞷︽秆cost = 122665.95, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 399, 瞷︽秆cost = 122663.46, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 400, 瞷︽秆cost = 122663.46, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 401, 瞷︽秆cost = 122663.46, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 402, 瞷︽秆cost = 122681.49, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 403, 瞷︽秆cost = 122695.50, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 404, 瞷︽秆cost = 122689.04, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 405, 瞷︽秆cost = 122650.12, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 406, 瞷︽秆cost = 122668.84, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 407, 瞷︽秆cost = 122668.84, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 408, 瞷︽秆cost = 122661.41, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 409, 瞷︽秆cost = 122661.41, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 410, 瞷︽秆cost = 122661.41, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 411, 瞷︽秆cost = 122667.01, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 412, 瞷︽秆cost = 122660.50, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 413, 瞷︽秆cost = 122672.73, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 414, 瞷︽秆cost = 122657.45, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 415, 瞷︽秆cost = 122642.15, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 416, 瞷︽秆cost = 122642.15, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 417, 瞷︽秆cost = 122642.15, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 418, 瞷︽秆cost = 122642.15, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 419, 瞷︽秆cost = 122642.15, ó进计 = 12, 繦诀家览Ω计 = 4, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 420, 瞷︽秆cost = 122636.55, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 421, 瞷︽秆cost = 122636.55, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 422, 瞷︽秆cost = 122611.46, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 423, 瞷︽秆cost = 122717.68, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 424, 瞷︽秆cost = 122702.49, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 425, 瞷︽秆cost = 122678.65, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 426, 瞷︽秆cost = 122678.65, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 427, 瞷︽秆cost = 122678.65, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 428, 瞷︽秆cost = 122678.65, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 429, 瞷︽秆cost = 122684.25, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 430, 瞷︽秆cost = 122684.25, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 431, 瞷︽秆cost = 122701.34, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 432, 瞷︽秆cost = 122652.77, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 433, 瞷︽秆cost = 122660.77, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 434, 瞷︽秆cost = 122680.93, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 435, 瞷︽秆cost = 122680.93, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 436, 瞷︽秆cost = 122680.93, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 437, 瞷︽秆cost = 122680.93, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 438, 瞷︽秆cost = 122675.33, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 439, 瞷︽秆cost = 122675.33, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 440, 瞷︽秆cost = 122658.36, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 441, 瞷︽秆cost = 122658.46, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 442, 瞷︽秆cost = 122630.24, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 443, 瞷︽秆cost = 122634.52, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 444, 瞷︽秆cost = 122660.98, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 445, 瞷︽秆cost = 122660.98, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 446, 瞷︽秆cost = 122660.98, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 447, 瞷︽秆cost = 122666.58, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 448, 瞷︽秆cost = 122666.58, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 449, 瞷︽秆cost = 122681.37, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 450, 瞷︽秆cost = 122681.37, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 451, 瞷︽秆cost = 122643.86, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 452, 瞷︽秆cost = 122636.43, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 453, 瞷︽秆cost = 122698.64, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 454, 瞷︽秆cost = 122714.24, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 455, 瞷︽秆cost = 122714.24, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 456, 瞷︽秆cost = 122708.64, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 457, 瞷︽秆cost = 122708.64, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 458, 瞷︽秆cost = 122691.67, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 459, 瞷︽秆cost = 122691.67, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 460, 瞷︽秆cost = 122691.67, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 461, 瞷︽秆cost = 122700.16, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 462, 瞷︽秆cost = 122685.36, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 463, 瞷︽秆cost = 122670.71, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 464, 瞷︽秆cost = 122675.74, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 465, 瞷︽秆cost = 122616.02, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 466, 瞷︽秆cost = 122594.77, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 467, 瞷︽秆cost = 122622.80, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 468, 瞷︽秆cost = 122622.80, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 469, 瞷︽秆cost = 122622.80, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 470, 瞷︽秆cost = 122622.80, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 471, 瞷︽秆cost = 122658.36, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 472, 瞷︽秆cost = 122692.40, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 473, 瞷︽秆cost = 122676.82, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 474, 瞷︽秆cost = 122670.88, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 475, 瞷︽秆cost = 122670.88, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 476, 瞷︽秆cost = 122645.09, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 477, 瞷︽秆cost = 122653.09, ó进计 = 12, 繦诀家览Ω计 = 6, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 478, 瞷︽秆cost = 122653.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 479, 瞷︽秆cost = 122653.09, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 480, 瞷︽秆cost = 122607.00, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 481, 瞷︽秆cost = 122601.28, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 482, 瞷︽秆cost = 122601.28, ó进计 = 12, 繦诀家览Ω计 = 2, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 483, 瞷︽秆cost = 122638.38, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 484, 瞷︽秆cost = 122651.34, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 485, 瞷︽秆cost = 122679.12, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 486, 瞷︽秆cost = 122671.12, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 487, 瞷︽秆cost = 122678.55, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 488, 瞷︽秆cost = 122678.55, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 489, 瞷︽秆cost = 122678.55, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 490, 瞷︽秆cost = 122684.15, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 491, 瞷︽秆cost = 122684.15, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 492, 瞷︽秆cost = 122665.91, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 493, 瞷︽秆cost = 122679.05, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 494, 瞷︽秆cost = 122651.59, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 495, 瞷︽秆cost = 122656.29, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 496, 瞷︽秆cost = 122655.30, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 497, 瞷︽秆cost = 122655.30, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 498, 瞷︽秆cost = 122655.30, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 499, 瞷︽秆cost = 122652.34, ó进计 = 12, 繦诀家览Ω计 = 0, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
Iter = 500, 瞷︽秆cost = 122652.34, ó进计 = 12, 繦诀家览Ω计 = 3, 程ㄎ秆Θセ = 0.00, 办秆Θセ = 122494.57
